id,product_id,order_id,unitPrice,quantity
2473,47,532,30000,1
2474,32,533,60000,1
2475,6,533,10000,2
2476,22,533,500,3
2477,42,533,70000,2
2478,45,533,20000,2
2479,37,534,10000,1
2480,49,534,500000,2
2481,13,534,5000,1
2482,35,534,60000,2
2483,31,534,100000,1
2484,27,534,100000,2
2485,21,534,1500,2
2486,18,535,3000,2
2487,2,535,35000,3
2488,16,536,3000,1
2489,35,536,60000,2
2490,48,536,100000,2
2491,8,536,50000,3
2492,20,536,2000,2
2493,13,536,5000,2
2494,27,537,100000,3
2495,32,537,60000,3
2496,5,537,50000,3
2497,17,537,5000,3
2498,32,537,60000,1
2499,11,537,10000,3
2500,26,538,400000,3
2501,34,538,70000,2
2502,35,538,60000,1
2503,35,538,60000,3
2504,11,538,10000,3
2505,11,538,10000,1
2506,48,538,100000,1
2507,28,539,50000,1
2508,30,539,300000,2
2509,11,539,10000,1
2510,47,539,30000,2
2511,23,539,1000,3
2512,30,539,300000,3
2513,46,540,100000,3
2514,13,540,5000,3
2515,16,540,3000,3
2516,2,541,35000,1
2517,50,541,40000,2
2518,48,541,100000,2
2519,4,541,20000,2
2520,10,541,30000,3
2521,10,542,30000,1
2522,44,542,20000,1
2523,32,542,60000,3
2524,9,542,15000,2
2525,28,542,50000,1
2526,9,543,15000,1
2527,37,543,10000,3
2528,37,543,10000,2
2529,17,543,5000,1
2530,50,543,40000,3
2531,46,544,100000,2
2532,38,544,8000,1
2533,5,544,50000,3
2534,47,544,30000,1
2535,47,544,30000,2
2536,45,544,20000,1
2537,30,544,300000,2
2538,27,544,100000,1
2539,40,544,10000,3
2540,35,545,60000,3
2541,29,545,200000,1
2542,5,545,50000,1
2543,40,545,10000,3
2544,8,546,50000,1
2545,42,546,70000,2
2546,39,546,7000,3
2547,41,546,50000,3
2548,12,547,8000,2
2549,15,547,4000,2
2550,3,547,100000,3
2551,5,547,50000,1
2552,3,547,100000,1
2553,35,547,60000,1
2554,28,548,50000,1
2555,23,548,1000,1
2556,50,548,40000,2
2557,45,548,20000,3
2558,44,549,20000,3
2559,36,549,15000,2
2560,49,549,500000,2
2561,35,549,60000,2
2562,10,549,30000,2
2563,1,550,40000,3
2564,49,550,500000,3
2565,31,550,100000,2
2566,7,550,30000,3
2567,15,551,4000,3
2568,23,551,1000,3
2569,29,551,200000,3
2570,3,551,100000,1
2571,29,552,200000,1
2572,46,552,100000,2
2573,22,552,500,1
2574,27,553,100000,2
2575,16,553,3000,3
2576,37,553,10000,1
2577,18,553,3000,1
2578,22,553,500,1
2579,45,553,20000,3
2580,23,554,1000,2
2581,28,554,50000,1
2582,10,554,30000,1
2583,25,554,150,1
2584,31,554,100000,1
2585,6,555,10000,3
2586,43,555,30000,3
2587,11,555,10000,2
2588,30,555,300000,3
2589,39,555,7000,1
2590,15,555,4000,2
2591,34,556,70000,1
2592,36,556,15000,3
2593,21,556,1500,2
2594,43,557,30000,3
2595,24,557,200,1
2596,21,557,1500,2
2597,7,557,30000,2
2598,44,557,20000,1
2599,42,557,70000,2
2600,48,557,100000,2
2601,4,557,20000,1
2602,21,557,1500,1
2603,16,557,3000,1
2604,34,557,70000,1
2605,10,558,30000,3
2606,34,558,70000,1
2607,25,558,150,1
2608,4,558,20000,2
2609,2,558,35000,3
2610,50,559,40000,3
2611,41,559,50000,1
2612,46,559,100000,2
2613,20,559,2000,1
2614,34,560,70000,3
2615,43,560,30000,2
2616,40,560,10000,3
2617,10,560,30000,3
2618,32,561,60000,3
2619,31,562,100000,2
2620,28,562,50000,1
2621,18,562,3000,2
2622,29,563,200000,1
2623,15,563,4000,2
2624,23,563,1000,3
2625,8,563,50000,2
2626,29,563,200000,3
2627,50,563,40000,3
2628,6,563,10000,3
2629,37,563,10000,1
2630,24,563,200,2
2631,18,564,3000,3
2632,31,564,100000,3
2633,38,564,8000,2
2634,3,564,100000,2
2635,28,565,50000,1
2636,42,565,70000,1
2637,44,565,20000,3
2638,21,565,1500,3
2639,48,566,100000,2
2640,19,566,750,3
2641,44,566,20000,2
2642,3,566,100000,1
2643,39,566,7000,2
2644,9,566,15000,1
2645,17,566,5000,1
2646,45,566,20000,2
2647,32,567,60000,1
2648,48,567,100000,3
2649,12,567,8000,3
2650,24,567,200,1
2651,3,567,100000,1
2652,33,568,100000,1
2653,40,568,10000,2
2654,23,568,1000,2
2655,30,568,300000,3
2656,2,568,35000,1
2657,21,569,1500,1
2658,35,570,60000,2
2659,2,570,35000,1
2660,22,570,500,1
2661,5,570,50000,3
2662,20,571,2000,3
2663,46,571,100000,3
2664,34,571,70000,3
2665,43,571,30000,3
2666,40,571,10000,1
2667,32,572,60000,2
2668,7,572,30000,2
2669,5,572,50000,2
2670,7,572,30000,3
2671,34,572,70000,2
2672,35,572,60000,2
2673,16,572,3000,2
2674,50,572,40000,3
2675,49,573,500000,3
2676,6,573,10000,1
2677,44,573,20000,3
2678,32,574,60000,2
2679,50,574,40000,1
2680,47,574,30000,2
2681,18,574,3000,3
2682,30,575,300000,3
2683,14,575,3000,3
2684,32,575,60000,2
2685,36,575,15000,1
2686,27,575,100000,3
2687,43,575,30000,1
2688,8,576,50000,2
2689,39,576,7000,3
2690,40,576,10000,2
2691,7,576,30000,3
2692,35,577,60000,3
2693,30,577,300000,3
2694,10,577,30000,1
2695,43,577,30000,3
2696,32,577,60000,3
2697,26,577,400000,2
2698,20,577,2000,2
2699,15,578,4000,3
2700,24,578,200,2
2701,45,579,20000,2
2702,7,579,30000,3
2703,37,579,10000,2
2704,25,579,150,2
2705,48,579,100000,1
2706,7,579,30000,1
2707,11,579,10000,3
2708,31,580,100000,2
2709,13,580,5000,2
2710,42,580,70000,1
2711,15,580,4000,3
2712,45,580,20000,3
2713,37,581,10000,2
2714,23,582,1000,3
2715,28,582,50000,1
2716,49,582,500000,2
2717,40,583,10000,2
2718,7,583,30000,1
2719,20,583,2000,2
2720,31,583,100000,2
2721,10,583,30000,1
2722,19,583,750,3
2723,1,583,40000,2
2724,11,583,10000,2
2725,7,583,30000,3
2726,33,584,100000,2
2727,7,584,30000,1
2728,23,584,1000,1
2729,29,585,200000,3
2730,35,585,60000,1
2731,4,585,20000,2
2732,15,585,4000,3
2733,16,585,3000,1
2734,40,586,10000,2
2735,38,586,8000,1
2736,25,586,150,3
2737,2,586,35000,1
2738,8,587,50000,3
2739,31,587,100000,1
2740,20,587,2000,1
2741,1,588,40000,1
2742,1,588,40000,1
2743,10,588,30000,1
2744,33,588,100000,2
2745,40,588,10000,1
2746,36,589,15000,3
2747,17,589,5000,2
2748,39,589,7000,3
2749,48,590,100000,3
2750,21,590,1500,2
2751,33,590,100000,2
2752,9,590,15000,2
2753,6,590,10000,2
2754,35,590,60000,2
2755,33,591,100000,3
2756,48,591,100000,2
2757,38,591,8000,3
2758,27,591,100000,1
2759,11,591,10000,2
2760,31,591,100000,1
2761,3,592,100000,3
2762,13,592,5000,2
2763,46,592,100000,1
2764,1,592,40000,3
2765,6,592,10000,1
2766,47,592,30000,1
2767,20,593,2000,2
2768,34,593,70000,1
2769,5,593,50000,2
2770,49,593,500000,1
2771,45,593,20000,2
2772,1,594,40000,3
2773,37,594,10000,3
2774,5,594,50000,2
2775,9,595,15000,3
2776,48,595,100000,1
2777,3,595,100000,2
2778,5,595,50000,2
2779,35,595,60000,2
2780,27,596,100000,1
2781,8,596,50000,1
2782,22,596,500,1
2783,13,596,5000,2
2784,16,596,3000,1
2785,21,597,1500,2
2786,25,597,150,1
2787,22,597,500,1
2788,16,598,3000,2
2789,17,598,5000,1
2790,26,598,400000,3
2791,47,598,30000,2
2792,17,599,5000,1
2793,35,599,60000,1
2794,44,599,20000,1
2795,36,600,15000,3
2796,31,600,100000,1
2797,1,601,40000,2
2798,30,602,300000,1
2799,31,602,100000,1
2800,11,602,10000,1
2801,47,602,30000,2
2802,33,602,100000,2
2803,16,602,3000,2
2804,13,602,5000,3
2805,38,602,8000,3
2806,34,603,70000,2
2807,2,603,35000,2
2808,49,604,500000,2
2809,49,604,500000,1
2810,48,604,100000,3
2811,43,604,30000,2
2812,12,604,8000,2
2813,50,604,40000,3
2814,7,605,30000,2
2815,1,605,40000,1
2816,10,605,30000,1
2817,41,605,50000,1
2818,2,605,35000,1
2819,31,605,100000,2
2820,47,605,30000,1
2821,23,606,1000,1
2822,21,606,1500,1
2823,21,606,1500,3
2824,21,606,1500,3
2825,24,607,200,1
2826,36,607,15000,3
2827,20,607,2000,1
2828,42,608,70000,1
2829,33,608,100000,1
2830,41,608,50000,3
2831,38,608,8000,3
2832,12,608,8000,1
2833,42,608,70000,1
2834,28,608,50000,3
2835,39,608,7000,2
2836,19,609,750,3
2837,19,609,750,1
2838,41,610,50000,2
2839,29,610,200000,2
2840,31,610,100000,3
2841,33,610,100000,3
2842,43,610,30000,3
2843,3,611,100000,2
2844,49,611,500000,2
2845,10,611,30000,2
2846,21,612,1500,1
2847,47,612,30000,1
2848,16,612,3000,2
2849,28,612,50000,3
2850,41,612,50000,2
2851,28,613,50000,3
2852,34,613,70000,3
2853,27,613,100000,1
2854,46,613,100000,2
2855,50,613,40000,3
2856,22,613,500,2
2857,16,613,3000,1
2858,23,614,1000,3
2859,38,614,8000,1
2860,35,614,60000,3
2861,39,615,7000,2
2862,49,615,500000,3
2863,50,615,40000,1
2864,2,615,35000,1
2865,37,615,10000,1
2866,47,615,30000,1
2867,7,616,30000,2
2868,27,616,100000,1
2869,49,616,500000,3
2870,27,616,100000,2
2871,32,616,60000,1
2872,17,616,5000,3
2873,33,616,100000,3
2874,26,617,400000,1
2875,13,617,5000,1
2876,7,617,30000,3
2877,1,617,40000,2
2878,44,617,20000,1
2879,6,618,10000,3
2880,31,618,100000,1
2881,39,618,7000,3
2882,19,619,750,3
2883,7,619,30000,2
2884,29,620,200000,3
2885,9,620,15000,2
2886,1,620,40000,2
2887,36,621,15000,3
2888,13,621,5000,1
2889,33,621,100000,3
2890,10,621,30000,3
2891,28,621,50000,3
2892,50,622,40000,1
2893,37,622,10000,1
2894,37,622,10000,2
2895,4,622,20000,2
2896,8,622,50000,1
2897,28,622,50000,2
2898,10,623,30000,2
2899,22,623,500,2
2900,7,624,30000,1
2901,15,624,4000,1
2902,46,624,100000,1
2903,41,625,50000,1
2904,44,626,20000,3
2905,7,626,30000,2
2906,50,627,40000,1
2907,18,627,3000,3
2908,2,627,35000,2
2909,24,627,200,3
2910,43,627,30000,1
2911,5,627,50000,1
2912,41,628,50000,1
2913,20,629,2000,3
2914,46,629,100000,3
2915,24,630,200,1
2916,34,630,70000,1
2917,44,630,20000,3
2918,6,630,10000,3
2919,44,630,20000,3
2920,28,631,50000,3
2921,16,631,3000,2
2922,42,631,70000,2
2923,48,631,100000,3
2924,17,631,5000,2
2925,37,631,10000,1
2926,9,631,15000,1
2927,33,632,100000,3
2928,2,632,35000,3
2929,4,633,20000,2
2930,16,633,3000,2
2931,42,633,70000,3
2932,42,633,70000,1
2933,27,634,100000,2
2934,49,634,500000,2
2935,47,634,30000,1
2936,30,634,300000,2
2937,19,634,750,1
2938,21,635,1500,1
2939,17,635,5000,3
2940,10,635,30000,2
2941,39,635,7000,3
2942,23,636,1000,2
2943,24,636,200,1
2944,14,636,3000,1
2945,48,636,100000,3
2946,33,637,100000,2
2947,41,637,50000,1
2948,14,637,3000,1
2949,11,637,10000,2
2950,28,637,50000,3
2951,34,638,70000,2
2952,21,638,1500,1
2953,11,638,10000,2
2954,19,638,750,2
2955,22,639,500,2
2956,18,639,3000,1
2957,28,639,50000,1
2958,43,639,30000,2
2959,30,639,300000,1
2960,47,639,30000,3
2961,34,639,70000,3
2962,35,639,60000,1
2963,29,639,200000,2
2964,40,640,10000,3
2965,50,640,40000,3
2966,15,640,4000,2
2967,1,640,40000,1
2968,23,640,1000,3
2969,39,640,7000,2
2970,1,640,40000,1
2971,26,640,400000,2
2972,46,641,100000,3
2973,23,641,1000,1
2974,7,641,30000,3
2975,33,641,100000,3
2976,2,641,35000,1
2977,17,641,5000,3
2978,21,643,1500,3
2979,7,643,30000,2
2980,33,643,100000,2
2981,28,643,50000,2
2982,44,643,20000,3
2983,48,643,100000,2
2984,26,643,400000,2
2985,22,643,500,3
2986,39,644,7000,2
2987,45,644,20000,2
2988,21,644,1500,2
2989,40,644,10000,3
2990,40,644,10000,3
2991,37,645,10000,2
2992,25,645,150,3
2993,13,646,5000,2
2994,5,646,50000,2
2995,18,646,3000,1
2996,46,646,100000,3
2997,40,646,10000,1
2998,8,646,50000,3
2999,1,646,40000,1
3000,24,647,200,3
3001,36,647,15000,1
3002,10,647,30000,3
3003,9,647,15000,2
3004,2,647,35000,3
3005,9,647,15000,3
3006,30,648,300000,3
3007,16,648,3000,2
3008,49,648,500000,2
3009,2,648,35000,3
3010,39,648,7000,2
3011,21,648,1500,3
3012,11,648,10000,2
3013,44,649,20000,1
3014,40,649,10000,1
3015,21,650,1500,3
3016,45,650,20000,2
3017,8,650,50000,1
3018,45,650,20000,2
3019,45,650,20000,1
3020,31,652,100000,3
3021,37,653,10000,3
3022,50,653,40000,1
3023,40,653,10000,2
3024,40,653,10000,2
3025,36,653,15000,3
3026,42,654,70000,2
3027,38,654,8000,2
3028,48,654,100000,2
3029,29,655,200000,3
3030,50,655,40000,3
3031,20,655,2000,1
3032,19,655,750,3
3033,34,655,70000,1
3034,26,655,400000,2
3035,28,655,50000,3
3036,15,656,4000,1
3037,6,656,10000,1
3038,14,656,3000,2
3039,35,656,60000,1
3040,6,656,10000,3
3041,30,657,300000,3
3042,12,657,8000,2
3043,14,657,3000,1
3044,33,657,100000,3
3045,25,657,150,1
3046,4,658,20000,2
3047,27,658,100000,3
3048,41,658,50000,3
3049,28,658,50000,2
3050,1,658,40000,3
3051,35,658,60000,1
3052,45,659,20000,2
3053,4,659,20000,3
3054,18,659,3000,2
3055,40,660,10000,1
3056,5,660,50000,1
3057,31,660,100000,2
3058,38,660,8000,2
3059,43,660,30000,1
3060,42,660,70000,3
3061,11,661,10000,1
3062,1,661,40000,1
3063,39,661,7000,3
3064,2,662,35000,1
3065,35,662,60000,1
3066,42,662,70000,2
3067,21,662,1500,1
3068,25,662,150,1
3069,35,663,60000,2
3070,14,663,3000,3
3071,31,663,100000,2
3072,14,663,3000,3
3073,43,664,30000,1
3074,9,664,15000,1
3075,17,664,5000,2
3076,49,664,500000,1
3077,21,665,1500,3
3078,30,666,300000,2
3079,34,666,70000,2
3080,42,666,70000,1
3081,11,667,10000,2
3082,11,668,10000,3
3083,18,668,3000,1
3084,4,668,20000,1
3085,50,668,40000,2
3086,25,668,150,3
3087,46,668,100000,3
3088,14,668,3000,1
3089,10,669,30000,3
3090,10,669,30000,3
3091,35,669,60000,2
3092,45,670,20000,2
3093,48,670,100000,3
3094,5,670,50000,3
3095,36,670,15000,2
3096,6,670,10000,2
3097,34,670,70000,1
3098,47,670,30000,2
3099,32,670,60000,1
3100,9,671,15000,3
3101,27,671,100000,1
3102,13,671,5000,1
3103,7,671,30000,2
3104,30,672,300000,2
3105,5,672,50000,3
3106,1,672,40000,2
3107,32,672,60000,3
3108,18,672,3000,3
3109,4,672,20000,1
3110,23,673,1000,1
3111,36,673,15000,1
3112,18,673,3000,2
3113,11,673,10000,3
3114,26,673,400000,3
3115,40,674,10000,3
3116,27,674,100000,2
3117,31,675,100000,2
3118,2,675,35000,3
3119,3,675,100000,1
3120,33,675,100000,2
3121,23,675,1000,3
3122,15,676,4000,2
3123,45,676,20000,3
3124,11,676,10000,1
3125,42,676,70000,2
3126,14,676,3000,2
3127,8,677,50000,1
3128,18,677,3000,2
3129,1,677,40000,3
3130,50,677,40000,2
3131,19,678,750,1
3132,35,678,60000,1
3133,6,678,10000,1
3134,31,678,100000,3
3135,32,678,60000,3
3136,28,679,50000,2
3137,11,679,10000,3
3138,33,679,100000,2
3139,16,679,3000,1
3140,15,680,4000,1
3141,9,680,15000,3
3142,47,680,30000,3
3143,36,681,15000,1
3144,21,681,1500,3
3145,24,681,200,2
3146,28,681,50000,2
3147,14,681,3000,2
3148,4,682,20000,3
3149,21,682,1500,1
3150,31,682,100000,2
3151,3,682,100000,1
3152,10,682,30000,2
3153,37,682,10000,3
3154,25,683,150,2
3155,43,683,30000,3
3156,12,683,8000,1
3157,49,684,500000,3
3158,45,684,20000,2
3159,50,684,40000,1
3160,29,684,200000,2
3161,12,684,8000,3
3162,5,685,50000,3
3163,23,685,1000,2
3164,3,685,100000,1
3165,32,685,60000,1
3166,34,685,70000,1
3167,12,686,8000,3
3168,50,686,40000,3
3169,22,687,500,3
3170,16,687,3000,3
3171,46,687,100000,2
3172,21,687,1500,3
3173,41,687,50000,3
3174,7,687,30000,1
3175,48,688,100000,3
3176,28,688,50000,2
3177,28,688,50000,2
3178,21,689,1500,1
3179,49,689,500000,1
3180,15,690,4000,2
3181,11,690,10000,2
3182,12,690,8000,1
3183,27,690,100000,2
3184,31,690,100000,2
3185,42,690,70000,3
3186,33,690,100000,3
3187,43,690,30000,1
3188,13,690,5000,1
3189,46,691,100000,1
3190,2,691,35000,1
3191,35,691,60000,1
3192,47,691,30000,1
3193,30,692,300000,1
3194,47,692,30000,1
3195,21,693,1500,1
3196,46,693,100000,2
3197,5,693,50000,1
3198,5,693,50000,2
3199,8,693,50000,1
3200,34,694,70000,2
3201,45,694,20000,1
3202,36,694,15000,2
3203,31,695,100000,3
3204,17,696,5000,3
3205,38,696,8000,1
3206,3,697,100000,3
3207,48,697,100000,1
3208,3,697,100000,1
3209,46,697,100000,1
3210,24,697,200,3
3211,1,697,40000,3
3212,46,697,100000,2
3213,17,698,5000,2
3214,47,698,30000,2
3215,23,698,1000,3
3216,10,698,30000,1
3217,43,698,30000,2
3218,34,698,70000,2
3219,35,699,60000,1
3220,48,699,100000,1
3221,44,700,20000,2
3222,5,700,50000,1
3223,15,700,4000,3
3224,24,700,200,3
3225,43,701,30000,1
3226,13,701,5000,3
3227,24,701,200,3
3228,34,701,70000,1
3229,25,702,150,3
3230,38,702,8000,1
3231,35,702,60000,3
3232,40,702,10000,1
3233,50,702,40000,1
3234,6,702,10000,1
3235,3,702,100000,3
3236,27,702,100000,3
3237,13,703,5000,1
3238,33,703,100000,3
3239,3,703,100000,1
3240,16,703,3000,3
3241,45,703,20000,2
3242,6,703,10000,3
3243,1,703,40000,2
3244,35,703,60000,3
3245,31,703,100000,3
3246,29,704,200000,1
3247,45,704,20000,3
3248,42,705,70000,2
3249,22,705,500,2
3250,25,705,150,1
3251,6,705,10000,3
3252,1,705,40000,1
3253,11,706,10000,1
3254,27,706,100000,3
3255,23,706,1000,2
3256,17,706,5000,3
3257,49,706,500000,1
3258,11,706,10000,2
3259,30,706,300000,3
3260,26,707,400000,3
3261,29,707,200000,3
3262,1,708,40000,3
3263,42,708,70000,3
3264,13,708,5000,3
3265,37,708,10000,3
3266,38,708,8000,2
3267,27,708,100000,3
3268,39,708,7000,1
3269,10,708,30000,2
3270,14,708,3000,1
3271,38,709,8000,3
3272,10,709,30000,1
3273,40,709,10000,2
3274,22,709,500,2
3275,1,710,40000,1
3276,14,710,3000,3
3277,26,710,400000,2
3278,36,710,15000,1
3279,36,710,15000,3
3280,44,710,20000,2
3281,1,711,40000,2
3282,25,711,150,2
3283,29,711,200000,3
3284,5,711,50000,2
3285,13,711,5000,2
3286,36,712,15000,2
3287,17,712,5000,3
3288,29,712,200000,1
3289,16,713,3000,2
3290,39,713,7000,3
3291,30,713,300000,2
3292,38,713,8000,3
3293,9,714,15000,3
3294,32,714,60000,3
3295,16,714,3000,2
3296,5,715,50000,1
3297,46,715,100000,1
3298,35,715,60000,2
3299,18,715,3000,1
3300,40,716,10000,1
3301,24,716,200,1
3302,49,716,500000,1
3303,37,717,10000,2
3304,24,717,200,1
3305,7,717,30000,2
3306,50,717,40000,2
3307,32,717,60000,2
3308,6,717,10000,3
3309,31,717,100000,3
3310,32,718,60000,1
3311,12,718,8000,1
3312,7,718,30000,2
3313,22,719,500,2
3314,16,720,3000,1
3315,28,720,50000,1
3316,4,720,20000,1
3317,1,720,40000,3
3318,22,720,500,2
3319,45,720,20000,3
3320,41,721,50000,3
3321,41,721,50000,2
3322,8,721,50000,1
3323,24,721,200,3
3324,11,721,10000,1
3325,49,722,500000,2
3326,35,722,60000,1
3327,25,722,150,1
3328,37,723,10000,2
3329,38,723,8000,3
3330,29,723,200000,1
3331,45,723,20000,3
3332,3,723,100000,2
3333,34,723,70000,1
3334,44,723,20000,1
3335,30,723,300000,3
3336,24,724,200,1
3337,7,724,30000,1
3338,41,724,50000,2
3339,13,724,5000,1
3340,25,725,150,2
3341,17,725,5000,2
3342,22,725,500,2
3343,5,725,50000,1
3344,16,725,3000,2
3345,34,726,70000,2
3346,18,726,3000,3
3347,43,726,30000,2
3348,44,726,20000,2
3349,32,727,60000,3
3350,45,727,20000,2
3351,7,727,30000,1
3352,8,727,50000,2
3353,28,727,50000,3
3354,8,727,50000,2
3355,1,727,40000,2
3356,10,728,30000,3
3357,28,728,50000,3
3358,23,728,1000,1
3359,49,729,500000,3
3360,10,729,30000,1
3361,29,729,200000,3
3362,34,729,70000,3
3363,43,730,30000,1
3364,38,730,8000,2
3365,38,730,8000,1
3366,26,731,400000,3
3367,45,731,20000,1
3368,14,731,3000,1
3369,40,731,10000,1
3370,50,732,40000,2
3371,5,732,50000,3
3372,17,732,5000,2
3373,14,732,3000,2
3374,43,732,30000,3
3375,8,732,50000,1
3376,29,733,200000,1
3377,20,733,2000,2
3378,35,734,60000,3
3379,3,734,100000,1
3380,3,734,100000,3
3381,38,734,8000,1
3382,30,735,300000,1
3383,10,735,30000,3
3384,10,735,30000,1
3385,7,735,30000,3
3386,2,735,35000,2
3387,30,735,300000,2
3388,48,736,100000,1
3389,47,736,30000,1
3390,45,736,20000,1
3391,48,736,100000,1
3392,15,737,4000,3
3393,28,737,50000,3
3394,50,738,40000,1
3395,26,738,400000,2
3396,40,738,10000,1
3397,3,738,100000,3
3398,9,738,15000,2
3399,3,738,100000,2
3400,28,738,50000,2
3401,48,739,100000,3
3402,27,739,100000,1
3403,44,739,20000,2
3404,9,740,15000,3
3405,32,740,60000,1
3406,13,740,5000,3
3407,1,740,40000,2
3408,17,740,5000,2
3409,50,740,40000,3
3410,30,740,300000,1
3411,30,741,300000,2
3412,9,741,15000,3
3413,31,741,100000,1
3414,28,741,50000,1
3415,30,741,300000,3
3416,10,742,30000,2
3417,6,742,10000,3
3418,41,742,50000,2
3419,26,742,400000,1
3420,10,742,30000,3
3421,27,742,100000,3
3422,19,742,750,3
3423,19,743,750,1
3424,18,743,3000,2
3425,30,743,300000,3
3426,13,743,5000,2
3427,30,743,300000,1
3428,2,743,35000,1
3429,5,743,50000,2
3430,45,743,20000,1
3431,21,744,1500,3
3432,14,744,3000,1
3433,33,744,100000,1
3434,15,744,4000,1
3435,29,744,200000,3
3436,20,744,2000,1
3437,22,744,500,3
3438,49,744,500000,2
3439,42,745,70000,1
3440,22,745,500,1
3441,42,746,70000,3
3442,6,747,10000,2
3443,28,747,50000,3
3444,49,747,500000,2
3445,47,747,30000,3
3446,39,748,7000,1
3447,30,748,300000,1
3448,38,749,8000,2
3449,34,749,70000,1
3450,23,749,1000,2
3451,42,750,70000,1
3452,29,750,200000,2
3453,5,750,50000,3
3454,15,750,4000,2
3455,1,750,40000,1
3456,23,750,1000,1
3457,5,750,50000,3
3458,50,751,40000,2
3459,33,751,100000,1
3460,10,751,30000,1
3461,27,751,100000,3
3462,40,751,10000,1
3463,47,751,30000,1
3464,15,751,4000,1
3465,38,751,8000,3
3466,34,751,70000,1
3467,2,751,35000,2
3468,48,751,100000,1
3469,31,751,100000,1
3470,30,752,300000,3
3471,14,752,3000,3
3472,1,752,40000,3
3473,33,752,100000,2
3474,48,752,100000,2
3475,47,753,30000,2
3476,2,753,35000,3
3477,16,753,3000,2
3478,22,753,500,3
3479,1,753,40000,1
3480,36,753,15000,1
3481,3,753,100000,1
3482,8,753,50000,1
3483,31,754,100000,3
3484,10,754,30000,3
3485,8,754,50000,3
3486,21,755,1500,2
3487,18,755,3000,2
3488,48,755,100000,3
3489,25,755,150,3
3490,3,755,100000,2
3491,2,755,35000,2
3492,28,755,50000,3
3493,22,755,500,2
3494,29,755,200000,3
3495,14,756,3000,3
3496,1,756,40000,1
3497,49,756,500000,2
3498,29,756,200000,1
3499,26,756,400000,2
3500,50,757,40000,2
3501,39,757,7000,1
3502,45,758,20000,1
3503,39,758,7000,2
3504,22,758,500,3
3505,45,759,20000,3
3506,8,759,50000,2
3507,31,759,100000,3
3508,43,759,30000,3
3509,1,759,40000,1
3510,18,760,3000,1
3511,10,760,30000,2
3512,36,760,15000,1
3513,26,760,400000,2
3514,44,760,20000,1
3515,24,760,200,2
3516,33,760,100000,2
3517,23,761,1000,1
3518,6,761,10000,1
3519,3,762,100000,2
3520,29,762,200000,2
3521,21,762,1500,3
3522,7,762,30000,1
3523,33,762,100000,2
3524,21,762,1500,2
3525,10,762,30000,1
3526,23,762,1000,1
3527,4,763,20000,3
3528,19,763,750,1
3529,15,763,4000,3
3530,9,763,15000,3
3531,47,763,30000,3
3532,21,763,1500,1
3533,4,763,20000,1
3534,13,763,5000,2
3535,29,763,200000,3
3536,43,764,30000,3
3537,12,764,8000,2
3538,21,765,1500,2
3539,9,765,15000,2
3540,28,765,50000,1
3541,46,765,100000,3
3542,37,765,10000,3
3543,21,765,1500,1
3544,35,766,60000,1
3545,19,766,750,3
3546,24,766,200,2
3547,50,766,40000,3
3548,27,766,100000,3
3549,32,766,60000,1
3550,13,767,5000,1
3551,22,767,500,3
3552,6,767,10000,3
3553,23,767,1000,1
3554,17,767,5000,3
3555,7,767,30000,3
3556,22,767,500,1
3557,36,768,15000,3
3558,19,768,750,1
3559,13,768,5000,2
3560,32,768,60000,1
3561,19,768,750,1
3562,3,768,100000,2
3563,6,769,10000,2
3564,28,769,50000,1
3565,32,770,60000,3
3566,27,770,100000,2
3567,31,770,100000,1
3568,39,770,7000,1
3569,25,770,150,1
3570,50,770,40000,2
3571,43,770,30000,2
3572,34,770,70000,3
3573,11,770,10000,2
3574,16,771,3000,1
3575,44,771,20000,1
3576,11,771,10000,2
3577,29,772,200000,1
3578,43,772,30000,3
3579,40,772,10000,2
3580,1,772,40000,2
3581,34,772,70000,3
3582,10,773,30000,3
3583,38,773,8000,1
3584,43,773,30000,2
3585,43,773,30000,2
3586,23,773,1000,1
3587,30,774,300000,1
3588,30,774,300000,1
3589,37,774,10000,2
3590,34,774,70000,2
3591,14,775,3000,2
3592,39,775,7000,2
3593,26,775,400000,3
3594,1,775,40000,1
3595,27,776,100000,3
3596,14,776,3000,2
3597,25,776,150,1
3598,35,776,60000,3
3599,47,776,30000,2
3600,16,776,3000,3
3601,2,776,35000,2
3602,12,776,8000,2
3603,48,777,100000,2
3604,16,777,3000,1
3605,42,777,70000,1
3606,18,778,3000,3
3607,9,778,15000,2
3608,21,779,1500,3
3609,40,779,10000,2
3610,29,779,200000,3
3611,4,779,20000,1
3612,34,779,70000,3
3613,34,779,70000,3
3614,27,780,100000,1
3615,26,780,400000,3
3616,33,780,100000,3
3617,50,780,40000,2
3618,20,780,2000,1
3619,23,781,1000,2
3620,6,781,10000,3
3621,33,781,100000,3
3622,32,782,60000,3
3623,18,782,3000,1
3624,42,782,70000,1
3625,9,783,15000,1
3626,22,783,500,3
3627,29,783,200000,1
3628,32,783,60000,2
3629,44,783,20000,3
3630,43,784,30000,3
3631,40,784,10000,1
3632,49,784,500000,3
3633,17,784,5000,1
3634,3,785,100000,2
3635,4,785,20000,2
3636,49,785,500000,1
3637,49,785,500000,2
3638,39,785,7000,3
3639,4,785,20000,1
3640,34,786,70000,1
3641,6,786,10000,1
3642,20,786,2000,3
3643,42,786,70000,2
